"word","processed","category"
"carpeted",TRUE,"ambiance"
"beige",TRUE,"ambiance"
"pasta's",TRUE,"food"
"legume",TRUE,"food"
"kabab",TRUE,"food"
"halal",TRUE,"food"
"airless",TRUE,"ambiance"
"zia's",TRUE,"service"
"julios",TRUE,"food"
"flamed",TRUE,"food"
"eritrean",TRUE,"food"
"vegies",TRUE,"food"
"chickem",TRUE,"food"
"mcnuggets",TRUE,"food"
"25min",TRUE,"service"
"guandong",TRUE,"food"
"b.b.q",TRUE,"food"
"picklelish",TRUE,"food"
"vittles",TRUE,"food"
"bussing",TRUE,"service"
"gorditas",TRUE,"food"
"ric",TRUE,"food"
"chico",TRUE,"service"
"dhosa",TRUE,"food"
"idli",TRUE,"food"
"dhosas",TRUE,"food"
"cfa",TRUE,"food"
"salumi",TRUE,"food"
"marcona",TRUE,"food"
"nibbling",TRUE,"food"
"entreés",TRUE,"food"
"tortellis",TRUE,"food"
"moxie",TRUE,"drinks"
"slurpee",TRUE,"food"
"chix",TRUE,"food"
"jamisons",TRUE,"drinks"
"crossfit",TRUE,"service"
"rellena",TRUE,"food"
"ropa",TRUE,"food"
"frita",TRUE,"food"
"optician",TRUE,"service"
"shimp",TRUE,"food"
"compaining",TRUE,"service"
"gargonzola",TRUE,"food"
"wifey's",TRUE,"food"
"golds",TRUE,"drinks"
"flipper",TRUE,"food"
"garlands",TRUE,"ambiance"
"lucilles",TRUE,"service"
"risoto",TRUE,"food"
"scollops",TRUE,"food"
"brule",TRUE,"food"
"hawian",TRUE,"ambiance"
"cusiene",TRUE,"food"
"gracie's",TRUE,"service"
"countertop",TRUE,"ambiance"
"brulée",TRUE,"food"
"fodder",TRUE,"food"
"tricycle",TRUE,"service"
"maze",TRUE,"ambiance"
"microbrew",TRUE,"drinks"
"americhino",TRUE,"drinks"
"replenished",TRUE,"service"
"hushpuppy",TRUE,"food"
"donionuts",TRUE,"food"
"lighted",TRUE,"ambiance"
"malts",TRUE,"drinks"
"boulder's",TRUE,"ambiance"
"incoming",TRUE,"service"
"rehydrated",TRUE,"food"
"delishish",TRUE,"food"
"twinkling",TRUE,"ambiance"
"abuelos",TRUE,"food"
"cake.chocolate",TRUE,"food"
"5yo",TRUE,"service"
"pandora.com",TRUE,"service"
"mellower",TRUE,"ambiance"
"ltf",TRUE,"service"
"cobblestone",TRUE,"ambiance"
"craig",TRUE,"service"
"porkwich",TRUE,"food"
"boulangerie",TRUE,"food"
"pam",TRUE,"service"
"schnitzel's",TRUE,"food"
"schnitzels",TRUE,"food"
"gravies",TRUE,"food"
"spatzle",TRUE,"food"
"fashioneds",TRUE,"drinks"
"burgundy",TRUE,"drinks"
"frittes",TRUE,"food"
"innoperative",TRUE,"service"
"culinarily",TRUE,"food"
"aloe",TRUE,"food"
"piña",TRUE,"food"
"moray",TRUE,"food"
"turntable",TRUE,"ambiance"
"checca",TRUE,"food"
"shan",TRUE,"food"
"shiitake",TRUE,"food"
"durnat's",TRUE,"food"
"seafood's",TRUE,"food"
"whiskeys",TRUE,"drinks"
"tequila's",TRUE,"drinks"
"whines",TRUE,"service"
"dan's",TRUE,"ambiance"
"demaria's",TRUE,"service"
"lapsang",TRUE,"drinks"
"souchong",TRUE,"drinks"
"bbq's",TRUE,"food"
"spimoni",TRUE,"food"
"vanila",TRUE,"food"
"cookes",TRUE,"food"
"gazpacho",TRUE,"food"
"omlette",TRUE,"food"
"butterfat",TRUE,"food"
"shorty's",TRUE,"service"
"steakburger",TRUE,"food"
"rocketburger",TRUE,"food"
"13.59",TRUE,"service"
"unflavored",TRUE,"food"
"filepe's",TRUE,"food"
"caddilac",TRUE,"drinks"
"huckleberries",TRUE,"food"
"deschutes",TRUE,"drinks"
"emu",TRUE,"food"
"balley",TRUE,"ambiance"
"nashville",TRUE,"service"
"altic",TRUE,"ambiance"
"boozahol",TRUE,"drinks"
"tuneup",TRUE,"service"
"brakes",TRUE,"service"
"drumstick",TRUE,"food"
"carby",TRUE,"food"
"hertz",TRUE,"service"
"shiney",TRUE,"ambiance"
"yuzu",TRUE,"food"
"bergamot",TRUE,"drinks"
"clove",TRUE,"food"
"kelp",TRUE,"food"
"fragrances",TRUE,"ambiance"
"tapenades",TRUE,"food"
"it.everything",TRUE,"other"
"thali",TRUE,"food"
"spagetti",TRUE,"food"
"kara",TRUE,"service"
"bantam",TRUE,"food"
"113",TRUE,"other"
"haggle",TRUE,"other"
"diminutive",TRUE,"other"
"kiwanis",TRUE,"other"
"turnout",TRUE,"other"
"upsales",TRUE,"service"
"sloppiest",TRUE,"food"
"bangin",TRUE,"ambiance"
"pastafagioli",TRUE,"food"
"sunbru",TRUE,"drinks"
"rawness",TRUE,"food"
"hotplate",TRUE,"food"
"laminated",TRUE,"ambiance"
"asiago",TRUE,"food"
"swadee",TRUE,"service"
"elephant's",TRUE,"food"
"mr.hard",TRUE,"service"
"helm",TRUE,"service"
"elevates",TRUE,"service"
"immediatly",TRUE,"service"
"distictive",TRUE,"ambiance"
"cambodian",TRUE,"food"
"wintermelon",TRUE,"food"
"cardiologist",TRUE,"service"
"escargots",TRUE,"food"
"mushu",TRUE,"food"
"movers",TRUE,"service"
"yummmmm",TRUE,"food"
"brios",TRUE,"food"
"ristorante",TRUE,"service"
"astonishing",TRUE,"ambiance"
"jill's",TRUE,"service"
"restaurateur's",TRUE,"food"
"marscapone",TRUE,"food"
"hubster's",TRUE,"food"
"antchiladas",TRUE,"food"
"meal.reflecting",TRUE,"food"
"roys",TRUE,"service"
"pauper's",TRUE,"ambiance"
"babaloo's",TRUE,"service"
"cheerily",TRUE,"service"
"alberto's",TRUE,"food"
"eated",TRUE,"food"
"mintchip",TRUE,"food"
"stracciatella",TRUE,"food"
"sunlight",TRUE,"ambiance"
"paleo",TRUE,"food"
"mello",TRUE,"drinks"
"yello",TRUE,"drinks"
"dolma",TRUE,"food"
"hosed",TRUE,"service"
"night.great",TRUE,"ambiance"
"enchillada",TRUE,"food"
"frijoles",TRUE,"food"
"buckeyes",TRUE,"food"
"jabs",TRUE,"service"
"pasena",TRUE,"ambiance"
"nibble",TRUE,"drinks"
"flaked",TRUE,"food"
"soltani",TRUE,"food"
"koobideh",TRUE,"food"
"barg",TRUE,"food"
"barflies",TRUE,"drinks"
"puckering",TRUE,"food"
"tastebud",TRUE,"food"
"underrepresented",TRUE,"other"
"macnasty",TRUE,"other"
"unrealistic",TRUE,"other"
"pennies",TRUE,"other"
"squad",TRUE,"other"
"macho",TRUE,"ambiance"
"tanzy",TRUE,"food"
"cameo",TRUE,"drinks"
"katie's",TRUE,"service"
"abodoba",TRUE,"ambiance"
"serranos",TRUE,"food"
"flatter",TRUE,"service"
"nobou",TRUE,"food"
"artistically",TRUE,"ambiance"
"dines",TRUE,"service"
"wantons",TRUE,"food"
"graciousness",TRUE,"service"
"oj's",TRUE,"food"
"drapery",TRUE,"ambiance"
"tecate",TRUE,"drinks"
"dose's",TRUE,"service"
"flawj",TRUE,"food"
"wei's",TRUE,"service"
"5.49",TRUE,"food"
"boozometer",TRUE,"drinks"
"sazerac",TRUE,"drinks"
"provence",TRUE,"food"
"palomar",TRUE,"ambiance"
"salad's",TRUE,"food"
"funnel",TRUE,"food"
"pinots",TRUE,"drinks"
"maggie's",TRUE,"food"
"pomodori",TRUE,"food"
"yume",TRUE,"ambiance"
"mackerel",TRUE,"food"
"tequila.the",TRUE,"drinks"
"wing's",TRUE,"food"
"fishheads",TRUE,"food"
"stingrays",TRUE,"food"
"monkey's",TRUE,"food"
"fudd's",TRUE,"food"
"candlelight",TRUE,"ambiance"
"omlettes",TRUE,"food"
"avo",TRUE,"food"
"gazpacheo",TRUE,"food"
"comsumed",TRUE,"drinks"
"imbibing",TRUE,"drinks"
"overstaffing",TRUE,"service"
"ingregients",TRUE,"food"
"gellato",TRUE,"food"
"gelleto",TRUE,"food"
"pourer",TRUE,"service"
"sody",TRUE,"drinks"
"grasses",TRUE,"food"
"dairies",TRUE,"food"
"calamos",TRUE,"ambiance"
"db",TRUE,"drinks"
"saucer",TRUE,"food"
"edibles",TRUE,"food"
"sonoma's",TRUE,"food"
"spooky",TRUE,"ambiance"
"ettouffee",TRUE,"food"
"te",TRUE,"drinks"
"te's",TRUE,"service"
"slowing",TRUE,"service"
"chorro",TRUE,"food"
"flora",TRUE,"ambiance"
"bellini's",TRUE,"drinks"
"bloodies",TRUE,"drinks"
"ticketmaster.com",TRUE,"service"
"terrimisu",TRUE,"food"
"drumsticks",TRUE,"food"
"specialists",TRUE,"service"
"svs",TRUE,"service"
"marinades",TRUE,"food"
"keger",TRUE,"drinks"
"porto",TRUE,"drinks"
"tgf",TRUE,"service"
"10oz",TRUE,"drinks"
"applesauce",TRUE,"food"
"brewski's",TRUE,"drinks"
"martin",TRUE,"drinks"
"urbane",TRUE,"ambiance"
"bucatini",TRUE,"food"
"bloodymary",TRUE,"drinks"
"softserve",TRUE,"food"
"tesco",TRUE,"service"
"shirley",TRUE,"ambiance"
"sofrita",TRUE,"food"
"prune",TRUE,"food"
"shisito",TRUE,"food"
"caperberries",TRUE,"food"
"bruschettas",TRUE,"food"
"flamenco",TRUE,"ambiance"
"smirnoff",TRUE,"drinks"
"petique",TRUE,"food"
"whataburger",TRUE,"food"
"lokos",TRUE,"drinks"
"cheerios",TRUE,"food"
"curtly",TRUE,"service"
"spoons",TRUE,"food"
"nectarines",TRUE,"food"
"ripoff",TRUE,"service"
"brak's",TRUE,"food"
"thawing",TRUE,"food"
"razpado",TRUE,"food"
"spiked",TRUE,"drinks"
"announcements",TRUE,"service"
"administrators",TRUE,"service"
"h__",TRUE,"food"
"toal",TRUE,"drinks"
"startofffriendly",TRUE,"service"
"turntobeastwhentoldno",TRUE,"ambiance"
"glared",TRUE,"service"
"pretsels",TRUE,"food"
"beni's",TRUE,"service"
"blacklight",TRUE,"ambiance"
"cushions",TRUE,"ambiance"
"dodger",TRUE,"service"
"slatted",TRUE,"ambiance"
"transitiony",TRUE,"ambiance"
"sproutsflower",TRUE,"food"
"burro's",TRUE,"service"
"salsita",TRUE,"food"
"jerrys",TRUE,"drinks"
"kadai",TRUE,"food"
"malai",TRUE,"food"
"methi",TRUE,"food"
"fenugreek",TRUE,"food"
"dahi",TRUE,"food"
"chana",TRUE,"food"
"breve",TRUE,"drinks"
"donovan's",TRUE,"service"
"dorato",TRUE,"food"
"cioppino",TRUE,"food"
"fritti",TRUE,"food"
"bravos",TRUE,"food"
"mulhollands",TRUE,"drinks"
"90min",TRUE,"service"
"szechwan",TRUE,"food"
"panini's",TRUE,"food"
"paleta",TRUE,"food"
"añejo",TRUE,"drinks"
"popsicles",TRUE,"food"
"fresa",TRUE,"food"
"fixin",TRUE,"food"
"tinis",TRUE,"drinks"
"frostings",TRUE,"food"
"acxupuncturist",TRUE,"service"
"acupuncturist",TRUE,"service"
"seftel",TRUE,"service"
"rumblings",TRUE,"food"
"biet",TRUE,"food"
"puttanesco",TRUE,"food"
"execucar",TRUE,"service"
"usairways",TRUE,"service"
"lipton's",TRUE,"drinks"
"ranted",TRUE,"service"
"22oz",TRUE,"drinks"
"vegiies",TRUE,"food"
"aoli",TRUE,"food"
"business's",TRUE,"service"
"timeliness",TRUE,"service"
"meatiest",TRUE,"food"
"mcgriddle",TRUE,"food"
"loafs",TRUE,"food"
"barback",TRUE,"service"
"ghanouj",TRUE,"food"
"barman",TRUE,"service"
"tabbouleh",TRUE,"food"
"nouveau",TRUE,"food"
"bodega",TRUE,"food"
"supervisors",TRUE,"service"
"bartending",TRUE,"drinks"
"basalmic",TRUE,"food"
"russets",TRUE,"food"
"drugstore",TRUE,"service"
"binkleys",TRUE,"food"
"bouche's",TRUE,"food"
"shinbay",TRUE,"other"
"pfd",TRUE,"other"
"snowbird",TRUE,"other"
"relocate",TRUE,"other"
"chirashi",TRUE,"other"
"walkins",TRUE,"service"
"greenery",TRUE,"ambiance"
"frog",TRUE,"food"
"baba's",TRUE,"food"
"chicos",TRUE,"food"
"abuelita",TRUE,"food"
"bohemia",TRUE,"drinks"
"bargaining",TRUE,"service"
"fixins",TRUE,"food"
"bundt",TRUE,"food"
"palmtree",TRUE,"ambiance"
"gobs",TRUE,"food"
"resteraunt",TRUE,"service"
"spongey",TRUE,"food"
"16oz",TRUE,"drinks"
"14.50",TRUE,"food"
"livelier",TRUE,"ambiance"
"beefneck",TRUE,"food"
"paloma",TRUE,"drinks"
"seller's",TRUE,"service"
"doufu",TRUE,"food"
"yuxiang",TRUE,"food"
"qiezi",TRUE,"food"
"hui",TRUE,"food"
"rou",TRUE,"food"
"ganbian",TRUE,"food"
"sijidou",TRUE,"food"
"store's",TRUE,"service"
"sprawled",TRUE,"ambiance"
"footlongs",TRUE,"food"
"savoryness",TRUE,"food"
"haystack",TRUE,"food"
"fudds",TRUE,"service"
"chamomile",TRUE,"food"
"tannat",TRUE,"drinks"
"lollypop",TRUE,"food"
"schwarzbiers",TRUE,"drinks"
"agritopia",TRUE,"ambiance"
"kiosks",TRUE,"service"
"limeades",TRUE,"drinks"
"tennessee",TRUE,"other"
"laboring",TRUE,"other"
"americana",TRUE,"other"
"gnat",TRUE,"other"
"way.great",TRUE,"other"
"fats",TRUE,"food"
"daquiris",TRUE,"drinks"
"dee's",TRUE,"service"
"ratatouillie",TRUE,"food"
"shrine",TRUE,"ambiance"
"dinette",TRUE,"food"
"general's",TRUE,"food"
"untasty",TRUE,"food"
"kefir",TRUE,"drinks"
"apricots",TRUE,"food"
"overpay",TRUE,"service"
"luncha",TRUE,"food"
"libre",TRUE,"drinks"
"cordoned",TRUE,"service"
"ff",TRUE,"food"
"roastburger",TRUE,"food"
"ficus",TRUE,"ambiance"
"750",TRUE,"drinks"
"backroom",TRUE,"ambiance"
"skeeball",TRUE,"service"
"iruna",TRUE,"drinks"
"croquettas",TRUE,"food"
"betitos",TRUE,"drinks"
"pizokie",TRUE,"food"
"pasteries",TRUE,"food"
"lorraine",TRUE,"food"
"tarte",TRUE,"food"
"cookiez",TRUE,"food"
"adquate",TRUE,"service"
"potions",TRUE,"drinks"
"rome's",TRUE,"food"
"farmland",TRUE,"food"
"hoagies",TRUE,"food"
"purista",TRUE,"drinks"
"gasoline",TRUE,"drinks"
"skyscrapers",TRUE,"ambiance"
"shabu",TRUE,"food"
"fondu",TRUE,"food"
"fondues",TRUE,"food"
"bailey's",TRUE,"drinks"
"buzzes",TRUE,"ambiance"
"enzymes",TRUE,"food"
"belly's",TRUE,"food"
"mulligans",TRUE,"service"
"slushis",TRUE,"drinks"
"habenareos",TRUE,"food"
"db's",TRUE,"drinks"
"chao",TRUE,"food"
"gingered",TRUE,"food"
"yam",TRUE,"food"
"sop",TRUE,"food"
"maduras",TRUE,"food"
"fritos",TRUE,"food"
"fritoras",TRUE,"service"
"chippy",TRUE,"drinks"
"datiles",TRUE,"food"
"empanaditas",TRUE,"food"
"tamal",TRUE,"food"
"provincial",TRUE,"ambiance"
"shootin",TRUE,"other"
"case's",TRUE,"other"
"ine",TRUE,"other"
"hitchin",TRUE,"other"
"yer",TRUE,"other"
"wafer",TRUE,"food"
"capriotti",TRUE,"food"
"thefontina",TRUE,"food"
"pelligrino",TRUE,"drinks"
"waitors",TRUE,"service"
"bibimbop",TRUE,"food"
"thay",TRUE,"food"
"maharaja",TRUE,"ambiance"
"na'an",TRUE,"food"
"tully's",TRUE,"drinks"
"mochas",TRUE,"food"
"cmtkood",TRUE,"food"
"c785ykr",TRUE,"drinks"
"ca765ua",TRUE,"service"
"bnd5erj",TRUE,"ambiance"
"marscarpone",TRUE,"food"
"bustled",TRUE,"service"
"cinderella's",TRUE,"drinks"
"babbo",TRUE,"food"
"grandmother's",TRUE,"ambiance"
"pollack",TRUE,"food"
"someburros",TRUE,"food"
"ponchos",TRUE,"food"
"sanwiches",TRUE,"food"
"giligin's",TRUE,"ambiance"
"shadows",TRUE,"ambiance"
"showings",TRUE,"service"
"staircases",TRUE,"ambiance"
"digiorno",TRUE,"food"
"digiorno's",TRUE,"food"
"chaser",TRUE,"drinks"
"installation",TRUE,"ambiance"
"baked.goat.cheese",TRUE,"food"
"limey",TRUE,"drinks"
"mina's",TRUE,"food"
"july's",TRUE,"food"
"0tzg",TRUE,"drinks"
"guera",TRUE,"food"
"5nzmttmomgj_svixktm51q",TRUE,"drinks"
"dipp",TRUE,"food"
"carmalized",TRUE,"food"
"sep7cr",TRUE,"service"
"l6f3xjnjtzfqixa",TRUE,"ambiance"
"chcolate",TRUE,"food"
"cindy",TRUE,"service"
"imperial",TRUE,"ambiance"
"budlite",TRUE,"drinks"
"asthetic",TRUE,"ambiance"
"sedation",TRUE,"other"
"sedate",TRUE,"other"
"sedated",TRUE,"other"
"rangoon",TRUE,"food"
"olympia",TRUE,"ambiance"
"chuy's",TRUE,"other"
"slim's",TRUE,"service"
"intoxication",TRUE,"drinks"
"arugala",TRUE,"food"
"neopolitana",TRUE,"food"
"hunny",TRUE,"food"
"albondiga",TRUE,"food"
"kimci",TRUE,"food"
"nasu",TRUE,"food"
"fosters",TRUE,"drinks"
"rushy",TRUE,"service"
"beerbread",TRUE,"food"
"barleywine",TRUE,"drinks"
"nib",TRUE,"food"
"domo",TRUE,"service"
"karoake",TRUE,"ambiance"
"potbelly",TRUE,"food"
"brewskis",TRUE,"drinks"
"mascapone",TRUE,"food"
"bacchanalian",TRUE,"drinks"
"fundidto",TRUE,"food"
"assortments",TRUE,"food"
"chichi",TRUE,"ambiance"
"lisous",TRUE,"food"
"pillas",TRUE,"food"
"tastyness",TRUE,"food"
"arlecchino's",TRUE,"food"
"frescolina",TRUE,"food"
"rosson",TRUE,"food"
"lacy",TRUE,"ambiance"
"foodgroups",TRUE,"food"
"vegitarian",TRUE,"food"
"fishnet",TRUE,"food"
"chow's",TRUE,"food"
"marina",TRUE,"ambiance"
"shoreline",TRUE,"ambiance"
"warns",TRUE,"service"
"snail",TRUE,"food"
"iridescent",TRUE,"ambiance"
"scavengers",TRUE,"food"
"mischa's",TRUE,"food"
"serrano's",TRUE,"food"
"mainstays",TRUE,"food"
"snobsdale",TRUE,"service"
"peddling",TRUE,"service"
"margarittaville",TRUE,"drinks"
"gaudiness",TRUE,"ambiance"
"superfantasticdeliciousness",TRUE,"food"
"gimlets",TRUE,"drinks"
"gibsons",TRUE,"drinks"
"posto",TRUE,"food"
"hamburgessa",TRUE,"food"
"comfotable",TRUE,"ambiance"
"onioins",TRUE,"food"
"tatziki",TRUE,"food"
"liptons",TRUE,"drinks"
"vegables",TRUE,"food"
"homegrown",TRUE,"food"
"omelette's",TRUE,"food"
"deseo",TRUE,"ambiance"
"tapioca",TRUE,"food"
"miranda",TRUE,"drinks"
"hushpuppies",TRUE,"food"
"roux",TRUE,"food"
"jamba's",TRUE,"food"
"hippo",TRUE,"food"
"overripe",TRUE,"food"
"soprassata",TRUE,"food"
"matzah",TRUE,"food"
"urbanspoon.com",TRUE,"service"
"bouillabaisse",TRUE,"food"
"cruda",TRUE,"food"
"goulash",TRUE,"food"
"chistorra",TRUE,"food"
"navarra",TRUE,"food"
"salbitxada",TRUE,"food"
"mojos",TRUE,"food"
"stingily",TRUE,"service"
"foccaccia",TRUE,"food"
"17,696",TRUE,"other"
"squarish",TRUE,"other"
"matsuri",TRUE,"other"
"soynami",TRUE,"other"
"alp",TRUE,"other"
"uninspiring",TRUE,"ambiance"
"azcentral",TRUE,"service"
"planters",TRUE,"ambiance"
"draughts",TRUE,"drinks"
"touchtunes",TRUE,"service"
"atc",TRUE,"service"
"atc's",TRUE,"service"
"repurposed",TRUE,"food"
"mcdonald",TRUE,"service"
"daisy",TRUE,"food"
"kernels",TRUE,"food"
"madrid",TRUE,"ambiance"
"brewski",TRUE,"drinks"
"fide",TRUE,"food"
"snoot",TRUE,"service"
"breezes",TRUE,"ambiance"
"artfully",TRUE,"ambiance"
"vineyard",TRUE,"drinks"
"frenched",TRUE,"food"
"hollendaise",TRUE,"food"
"gardeners",TRUE,"service"
"mckellip's",TRUE,"service"
"cenaduría",TRUE,"food"
"dds",TRUE,"service"
"celiacs",TRUE,"food"
"ticketing",TRUE,"service"
"cinemark",TRUE,"service"
"fizzies",TRUE,"drinks"
"yoohoo",TRUE,"drinks"
"starbuck",TRUE,"drinks"
"nonfat",TRUE,"food"
"tikil",TRUE,"food"
"misir",TRUE,"food"
"watt",TRUE,"food"
"kik",TRUE,"food"
"shuro",TRUE,"food"
"jen's",TRUE,"service"
"honeycomb",TRUE,"food"
"porkchops",TRUE,"food"
"veuve",TRUE,"drinks"
"lectures",TRUE,"service"
"thunderstorm",TRUE,"ambiance"
"cust",TRUE,"service"
"serv",TRUE,"service"
"snippy",TRUE,"service"
"leinenkugel",TRUE,"drinks"
"snazzier",TRUE,"ambiance"
"billies",TRUE,"food"
"porky",TRUE,"food"
"foh",TRUE,"service"
"headroom",TRUE,"ambiance"
"favorito",TRUE,"food"
"banquette",TRUE,"ambiance"
"livers",TRUE,"food"
"hamburger's",TRUE,"food"
"flavorings",TRUE,"food"
"fizzy",TRUE,"drinks"
"manadrian",TRUE,"ambiance"
"korea",TRUE,"food"
"java",TRUE,"drinks"
"gu",TRUE,"drinks"
"lockouts",TRUE,"service"
"camelview",TRUE,"ambiance"
"pescetarianism",TRUE,"food"
"iolanda",TRUE,"service"
"orangeheads",TRUE,"drinks"
"refresher",TRUE,"drinks"
"citrified",TRUE,"ambiance"
"deeevine",TRUE,"food"
"soufflé",TRUE,"food"
"jesterz",TRUE,"service"
"seattle's",TRUE,"ambiance"
"appitizer",TRUE,"food"
"mag's",TRUE,"food"
"tontorita",TRUE,"drinks"
"tenderlion",TRUE,"food"
"avadado",TRUE,"food"
"hollindase",TRUE,"food"
"resturaunts",TRUE,"food"
"44oz",TRUE,"drinks"
"trappey's",TRUE,"food"
"cayenne",TRUE,"food"
"church's",TRUE,"service"
"cheezecake",TRUE,"food"
"sharers",TRUE,"service"
"pernil",TRUE,"food"
"chiliglazed",TRUE,"food"
"lifesavor",TRUE,"food"
"jjim",TRUE,"service"
"shortribs",TRUE,"food"
"restaruant",TRUE,"food"
"supremo",TRUE,"food"
"fuddburger",TRUE,"food"
"fuddrucker's",TRUE,"service"
"heinz",TRUE,"food"
"astmosphere",TRUE,"ambiance"
"café",TRUE,"service"
"lasagnas",TRUE,"food"
"mushed",TRUE,"food"
"mounds",TRUE,"food"
"crunched",TRUE,"food"
"ajvar",TRUE,"food"
"cevap",TRUE,"food"
"staffs",TRUE,"service"
"clustering",TRUE,"ambiance"
"autograt",TRUE,"service"
"pakuras",TRUE,"food"
"bluemoon",TRUE,"drinks"
"etouffe",TRUE,"food"
"in's",TRUE,"service"
"poutine",TRUE,"food"
"funkiest",TRUE,"ambiance"
"photomart",TRUE,"service"
"photomark",TRUE,"service"
"newmans",TRUE,"food"
"transformed",TRUE,"ambiance"
"thai's",TRUE,"food"
"disturb",TRUE,"service"
"1.5l",TRUE,"drinks"
"3.0l",TRUE,"drinks"
"mondrian",TRUE,"ambiance"
"courtyards",TRUE,"ambiance"
"repicci's",TRUE,"food"
"pnp",TRUE,"service"
"awe",TRUE,"ambiance"
"taneko",TRUE,"service"
"hiro's",TRUE,"food"
"sandys",TRUE,"food"
"green's",TRUE,"food"
"soynami's",TRUE,"food"
"caldo",TRUE,"food"
"enchilidas",TRUE,"food"
"meatburger",TRUE,"food"
"restauarnt",TRUE,"service"
"soylent",TRUE,"food"
"mccain",TRUE,"food"
"pucker",TRUE,"drinks"
"kimmelweck",TRUE,"food"
"borracho",TRUE,"drinks"
"delicouisness",TRUE,"food"
"fizzes",TRUE,"drinks"
"manhattans",TRUE,"drinks"
"bombero",TRUE,"food"
"xao",TRUE,"food"
"suger",TRUE,"food"
"attentetive",TRUE,"service"
"cleanup",TRUE,"service"
"tzaziki",TRUE,"food"
"pierogi",TRUE,"food"
"selection's",TRUE,"food"
"ambivalent",TRUE,"ambiance"
"immaculately",TRUE,"ambiance"
"mikuni's",TRUE,"food"
"mcclendon's",TRUE,"service"
"complientary",TRUE,"drinks"
"champaigne",TRUE,"drinks"
"oversalted",TRUE,"food"
"overcharge",TRUE,"service"
"eyecare",TRUE,"service"
"malteds",TRUE,"food"
"stickler's",TRUE,"service"
"pilaf",TRUE,"food"
"yaya's",TRUE,"service"
"morton's",TRUE,"service"
"garlice",TRUE,"food"
"mindfull",TRUE,"other"
"batchlorette",TRUE,"other"
"understatment",TRUE,"other"
"lions",TRUE,"other"
"tigers",TRUE,"other"
"monkeys",TRUE,"other"
"gummie",TRUE,"food"
"35.9",TRUE,"drinks"
"np",TRUE,"food"
"phò",TRUE,"food"
"vàng",TRUE,"drinks"
"giò",TRUE,"food"
"châm",TRUE,"drinks"
"replaces",TRUE,"service"
"phó",TRUE,"food"
"mì",TRUE,"food"
"bò",TRUE,"food"
"kho",TRUE,"food"
"rieslings",TRUE,"drinks"
"yelp'd",TRUE,"service"
"pb's",TRUE,"drinks"
"sous",TRUE,"food"
"orangecello",TRUE,"drinks"
"oxtails",TRUE,"food"
"moistest",TRUE,"food"
"gewürztraminer",TRUE,"drinks"
"taramosalata",TRUE,"food"
"kangaroo",TRUE,"food"
"minimalism",TRUE,"ambiance"
"scamorza",TRUE,"food"
"tureen",TRUE,"food"
"brusqueness",TRUE,"service"
"ramiro's",TRUE,"service"
"caked",TRUE,"food"
"mcflurries",TRUE,"food"
"tsoynamis",TRUE,"food"
"kitkats",TRUE,"food"
"po'boys",TRUE,"food"
"pamela's",TRUE,"food"
"noisey",TRUE,"ambiance"
"michelle's",TRUE,"food"
"crickets",TRUE,"food"
"sauntered",TRUE,"service"
"peachy",TRUE,"food"
"cheba",TRUE,"drinks"
"tropics",TRUE,"ambiance"
"eyefucking",TRUE,"other"
"creeper",TRUE,"other"
"grotto.gross",TRUE,"other"
"wonderful.the",TRUE,"other"
"cocktails.we",TRUE,"other"
"geranios",TRUE,"ambiance"
"reordered",TRUE,"service"
"alcove",TRUE,"ambiance"
"grueyer",TRUE,"food"
"cucumer",TRUE,"food"
"obtrusive",TRUE,"ambiance"
"boop",TRUE,"drinks"
"mannequins",TRUE,"ambiance"
"bialeys",TRUE,"food"
"piggies",TRUE,"food"
"leelee's",TRUE,"service"
"babysitting",TRUE,"service"
"arbol",TRUE,"food"
"barbbacoa",TRUE,"food"
"costillas",TRUE,"food"
"cozze",TRUE,"food"
"posolipo",TRUE,"ambiance"
"13.95",TRUE,"drinks"
"gamberi",TRUE,"food"
"siciliani",TRUE,"food"
"blarring",TRUE,"ambiance"
"bartlett",TRUE,"food"
"crackling",TRUE,"food"
"burns",TRUE,"food"
"swaddee's",TRUE,"service"
"raspado",TRUE,"food"
"tostitos",TRUE,"food"
"aolioli",TRUE,"food"
"margerita",TRUE,"drinks"
"buratta",TRUE,"food"
"radiccio",TRUE,"food"
"mussells",TRUE,"food"
"waitier",TRUE,"service"
"convivial",TRUE,"ambiance"
"koreans",TRUE,"food"
"shochu",TRUE,"drinks"
"irasshaimase",TRUE,"service"
"franks",TRUE,"food"
"hillside",TRUE,"ambiance"
"caf",TRUE,"service"
"spans",TRUE,"food"
"hava",TRUE,"food"
"cutlery",TRUE,"service"
"nathan",TRUE,"service"
"tinto",TRUE,"drinks"
"garbanzos",TRUE,"food"
"lomo",TRUE,"food"
"embuchado",TRUE,"food"
"quickbite",TRUE,"food"
"esthetician",TRUE,"service"
"wonderous",TRUE,"ambiance"
"enchaladas",TRUE,"food"
"noodlee",TRUE,"food"
"annette",TRUE,"service"
"indigestion",TRUE,"food"
"waistline",TRUE,"food"
"cardemom",TRUE,"food"
"hasbrowns",TRUE,"food"
"giovanni",TRUE,"service"
"zepellies",TRUE,"food"
"25oz",TRUE,"drinks"
"gyozo",TRUE,"food"
"thanksliving",TRUE,"food"
"thankgsiving",TRUE,"food"
